benchmark,myapp_result,z3,q3b,cvc5,bitw,parse+z3,parse+cvc5,parse+bitw,simplify+z3,simplify+cvc5,simplify+bitw,myapp+z3,myapp+cvc5,myapp+bitw
../bench/non-incremental/BV/2020-Preiner-fmcad20/cons/check_cc_bvashr_x_s_64.smt2, myapp_timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2020-Preiner-fmcad20/cons/check_cc_bvslt_x_s_64.smt2, succ, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/cons/check_cc_udiv_x_s_32.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2020-Preiner-fmcad20/cons/check_cc_bvslt_x_s_32.smt2, succ, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/cons/check_cc_bvand_x_s_4.smt2, succ, timeout, unsat, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/cons/check_cc_bvuge_x_s_32.smt2, succ, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/cons/check_cc_bvlshr_s_x_32.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2020-Preiner-fmcad20/cons/check_cc_bvxor_x_s_32.smt2, succ, timeout, unsat, timeout, timeout, timeout, timeout, timeout, unsat, timeout, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/cons/check_cc_urem_s_x_32.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2020-Preiner-fmcad20/cons/check_cc_x_s_32.smt2, succ, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/cons/check_cc_bvshl_x_s_64.smt2, myapp_timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2020-Preiner-fmcad20/cons/check_cc_bvsge_x_s_32.smt2, succ, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/cons/check_cc_bvashr_x_s_32.smt2, myapp_timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2020-Preiner-fmcad20/cons/check_cc_concat_s_x_64.smt2, succ, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/cons/check_cc_bvlshr_x_s_64.smt2, myapp_timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2020-Preiner-fmcad20/cons/check_cc_bvuge_s_x_32.smt2, succ, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/cons/check_cc_urem_x_s_64.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2020-Preiner-fmcad20/cons/check_cc_bvand_x_s_64.smt2, succ, timeout, unsat, timeout, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, unsat, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/cons/check_cc_bvlshr_x_s_32.smt2, myapp_timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2020-Preiner-fmcad20/cons/check_cc_urem_x_s_32.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvshl_x_s_32.smt2, myapp_timeout, timeout, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvlshr_s_x_64.smt2, succ, timeout, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, timeout
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_concat_x_s_64.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvashr_x_s_64.smt2, succ, timeout, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, timeout
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvadd_x_s_64.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_x_s_32.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvuge_x_s_32.smt2, succ, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_x_s_64.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_sext_1_32.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvxor_x_s_64.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvxor_x_s_32.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvmul_x_s_32.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvuge_s_x_32.smt2, succ, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_distinct_x_s_64.smt2, succ, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvslt_x_s_32.smt2, succ, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvashr_s_x_32.smt2, succ, timeout, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, timeout
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvshl_s_x_64.smt2, succ, timeout, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvult_s_x_64.smt2, succ, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvsge_x_s_32.smt2, succ, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvlshr_x_s_64.smt2, succ, timeout, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, timeout
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_sext_4_64.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvand_x_s_32.smt2, succ, timeout, unsat, timeout, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, unsat, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvudiv_x_s_64.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvand_x_s_64.smt2, succ, timeout, unsat, timeout, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, unsat, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_concat_s_x_64.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvlshr_s_x_32.smt2, myapp_timeout, unsat, timeout, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat, timeout, timeout, timeout
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvshl_s_x_32.smt2, succ, unsat, timeout, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat, timeout, timeout, timeout
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_sext_4_32.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_sext_1_64.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvudiv_s_x_64.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvudiv_x_s_32.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvashr_x_s_32.smt2, myapp_timeout, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, timeout
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvsge_s_x_32.smt2, succ, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_distinct_x_s_32.smt2, succ, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvurem_s_x_32.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvurem_s_x_64.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvult_s_x_32.smt2, succ, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvsge_s_x_64.smt2, succ, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvuge_s_x_64.smt2, succ, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvslt_s_x_64.smt2, succ, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvashr_s_x_64.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvult_x_s_64.smt2, succ, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvurem_x_s_64.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvmul_x_s_64.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_sext_2_32.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_concat_s_x_32.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvudiv_s_x_32.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_sext_3_64.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvsge_x_s_64.smt2, succ, unsat, unsat, timeout, unsat, unsat, timeout, unsat, timeout, timeout, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvurem_x_s_32.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_sext_3_32.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvadd_x_s_32.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvslt_x_s_64.smt2, succ, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvlshr_x_s_32.smt2, succ, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, timeout
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_concat_x_s_32.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvult_x_s_32.smt2, succ, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvshl_x_s_64.smt2, succ, timeout, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, timeout
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvuge_x_s_64.smt2, succ, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_bvslt_s_x_32.smt2, succ, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2020-Preiner-fmcad20/inv/check_ic_sext_2_64.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/20210301-Alive2-partial-undef/ph7/659_ph7.smt2, myapp_timeout, timeout, timeout, unsat, unsat, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat
../bench/non-incremental/BV/20210301-Alive2-partial-undef/ph7/626_ph7.smt2, succ, timeout, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, timeout, unsat
../bench/non-incremental/BV/llvm13-smtlib/02.smt2, myapp_timeout, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, timeout, timeout, timeout, unsat, timeout
../bench/non-incremental/BV/llvm13-smtlib/09.smt2, myapp_timeout, timeout, timeout, timeout, unsat, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/llvm13-smtlib/06.smt2, myapp_timeout, sat, timeout, timeout, sat, sat, timeout, sat, sat, timeout, sat, sat, timeout, sat
../bench/non-incremental/BV/llvm13-smtlib/01.smt2, myapp_timeout, sat, timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/llvm13-smtlib/03.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, timeout, timeout
../bench/non-incremental/BV/llvm13-smtlib/05.smt2, succ, sat, timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/llvm13-smtlib/08.smt2, myapp_timeout, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/llvm13-smtlib/04.smt2, myapp_timeout, unsat, timeout, unsat, timeout, unsat, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/llvm13-smtlib/07.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/2017-Preiner-psyco/052.smt2, myapp_timeout, sat, timeout, sat, sat, sat, sat, sat, timeout, sat, timeout, timeout, sat, timeout
../bench/non-incremental/BV/2017-Preiner-psyco/182.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, sat, sat, timeout, sat, sat, timeout
../bench/non-incremental/BV/2017-Preiner-psyco/054.smt2, myapp_timeout, sat, timeout, sat, sat, sat, sat, sat, timeout, sat, timeout, timeout, sat, timeout
../bench/non-incremental/BV/2017-Preiner-psyco/040.smt2, myapp_timeout, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/057.smt2, succ, sat, timeout, sat, sat, sat, sat, sat, timeout, sat, timeout, timeout, sat, timeout
../bench/non-incremental/BV/2017-Preiner-psyco/119.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/077.smt2, myapp_timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/126.smt2, myapp_timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat, timeout, timeout, unsat, timeout
../bench/non-incremental/BV/2017-Preiner-psyco/033.smt2, myapp_timeout, sat, sat, sat, sat, sat, sat, sat, timeout, sat, timeout, timeout, sat, timeout
../bench/non-incremental/BV/2017-Preiner-psyco/195.smt2, myapp_timeout, sat, timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/064.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat, timeout, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/043.smt2, myapp_timeout, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/189.smt2, succ, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, timeout, sat
../bench/non-incremental/BV/2017-Preiner-psyco/125.smt2, myapp_timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/053.smt2, myapp_timeout, sat, timeout, sat, sat, sat, sat, sat, timeout, sat, timeout, timeout, sat, timeout
../bench/non-incremental/BV/2017-Preiner-psyco/117.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/101.smt2, succ, sat, timeout, sat, sat, sat, sat, sat, timeout, sat, timeout, sat, sat, timeout
../bench/non-incremental/BV/2017-Preiner-psyco/102.smt2, myapp_timeout, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/138.smt2, myapp_timeout, unsat, timeout, unsat, unsat, unsat, unsat, unsat, timeout, unsat, timeout, timeout, unsat, timeout
../bench/non-incremental/BV/2017-Preiner-psyco/096.smt2, myapp_timeout, sat, timeout, sat, sat, sat, sat, sat, timeout, sat, timeout, timeout, sat, timeout
../bench/non-incremental/BV/2017-Preiner-psyco/098.smt2, myapp_timeout, sat, timeout, sat, sat, sat, sat, sat, timeout, sat, timeout, timeout, sat, timeout
../bench/non-incremental/BV/2017-Preiner-psyco/133.smt2, succ, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/058.smt2, succ, unsat, timeout, unsat, unsat, unsat, unsat, unsat, timeout, unsat, timeout, timeout, unsat, timeout
../bench/non-incremental/BV/2017-Preiner-psyco/049.smt2, myapp_timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, timeout, sat, sat, timeout
../bench/non-incremental/BV/2017-Preiner-psyco/086.smt2, myapp_timeout, sat, timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/020.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat, timeout, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/070.smt2, myapp_timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat, timeout, unsat, timeout, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/088.smt2, myapp_timeout, sat, timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/174.smt2, myapp_timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/194.smt2, myapp_timeout, sat, timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/016.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/082.smt2, myapp_timeout, sat, timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/095.smt2, myapp_timeout, sat, timeout, sat, sat, sat, sat, sat, sat, sat, sat, timeout, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/046.smt2, myapp_timeout, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/078.smt2, myapp_timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, timeout, sat, sat, timeout
../bench/non-incremental/BV/2017-Preiner-psyco/073.smt2, myapp_timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/030.smt2, myapp_timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, timeout, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/055.smt2, myapp_timeout, sat, timeout, sat, sat, sat, sat, sat, timeout, sat, timeout, timeout, sat, timeout
../bench/non-incremental/BV/2017-Preiner-psyco/006.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/196.smt2, myapp_timeout, sat, timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/008.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat, timeout, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/029.smt2, myapp_timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, timeout, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/190.smt2, myapp_timeout, sat, timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/026.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat, timeout, unsat, timeout, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/184.smt2, succ, unsat, timeout, unsat, unsat, unsat, unsat, unsat, timeout, unsat, timeout, timeout, unsat, timeout
../bench/non-incremental/BV/2017-Preiner-psyco/135.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/185.smt2, myapp_timeout, sat, timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/158.smt2, myapp_timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, timeout, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/114.smt2, succ, sat, sat, sat, sat, sat, sat, sat, sat, sat, timeout, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/152.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/076.smt2, myapp_timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/085.smt2, myapp_timeout, sat, timeout, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/2017-Preiner-psyco/109.smt2, succ, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/041.smt2, myapp_timeout, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/2017-Preiner-psyco/093.smt2, succ, sat, sat, sat, sat, sat, sat, sat, timeout, sat, timeout, timeout, sat, timeout
